shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,435.7281823913536,217.0,0.7863769393847585
gravity,1.0,2039.7057374631834,620.6,0.0
gravity,1.5,1378.1025862970305,435.1,0.32436205821973124
gravity,2.0,372.49144027912916,164.8,0.8173798144322508
obs_noise,0.0,2039.7057374631834,620.6,0.0
obs_noise,0.01,1550.652943734644,477.5,0.23976634705003216
obs_noise,0.1,895.6131370252285,295.7,0.5609106154012599
obs_noise,0.3,285.0442969196414,145.0,0.8602522453684149
friction,0.5,680.1981460616319,231.2,0.6665214331810402
friction,1.0,2039.7057374631834,620.6,0.0
friction,1.5,405.7801759183196,155.8,0.8010594526134954
friction,2.0,305.5560047487501,131.2,0.8501960360572524
reward_perturb,0.0,2039.7057374631834,620.6,0.0
reward_perturb,0.1,2039.3495714274516,620.6,0.00017461638176042638
reward_perturb,0.5,2039.023420461212,620.6,0.00033451737152043843
reward_perturb,1.0,2033.16458033669,620.6,0.0032069121571568775
