shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,1773.9150496017076,763.7,0.5032106646389839
gravity,1.0,3570.759119280622,950.1,0.0
gravity,1.5,555.4698589890642,192.3,0.8444392801548117
gravity,2.0,394.769716251302,139.2,0.8894437560574421
obs_noise,0.0,3570.759119280622,950.1,0.0
obs_noise,0.01,3346.4430472425024,905.6,0.06282027561783872
obs_noise,0.1,3023.984290947975,786.3,0.15312565481672774
obs_noise,0.3,373.62996786688626,205.0,0.8953639953338104
friction,0.5,3425.945064263526,949.4,0.04055553740244198
friction,1.0,3570.759119280622,950.1,0.0
friction,1.5,3533.9434413297977,1000.0,0.010310322461135795
friction,2.0,2531.6229449292878,779.8,0.2910126781558658
reward_perturb,0.0,3570.759119280622,950.1,0.0
reward_perturb,0.1,3570.1014504292043,950.1,0.00018418180264994602
reward_perturb,0.5,3565.151242472582,950.1,0.0015704998911183707
reward_perturb,1.0,3575.2956115602087,950.1,-0.0012704559809401314
