shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,778.2613888670134,340.5,0.48305832185627745
gravity,1.0,1505.511011728943,465.1,0.0
gravity,1.5,1072.4794602247382,319.0,0.287630942670361
gravity,2.0,415.6813233112136,169.1,0.723893535103512
obs_noise,0.0,1505.511011728943,465.1,0.0
obs_noise,0.01,1549.0420339534146,479.8,-0.028914449569173304
obs_noise,0.1,992.4356445654324,327.6,0.34079814970884204
obs_noise,0.3,434.8932466173954,252.9,0.711132470483919
friction,0.5,717.0817009731148,241.4,0.5236954792183077
friction,1.0,1505.511011728943,465.1,0.0
friction,1.5,405.8922864794059,157.1,0.7303956707608034
friction,2.0,306.5410804164846,133.5,0.7963873541752112
reward_perturb,0.0,1505.511011728943,465.1,0.0
reward_perturb,0.1,1505.302246284472,465.1,0.0001386674975105675
reward_perturb,0.5,1506.0114972754861,465.1,-0.000332435659815181
reward_perturb,1.0,1503.1076608373055,465.1,0.0015963688560985485
