shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4335.61229180226,1000.0,0.21755314377142412
gravity,1.0,5541.0949092441615,1000.0,0.0
gravity,1.5,4603.640390358426,1000.0,0.16918218046072234
gravity,2.0,2817.126637632544,1000.0,0.4915938665961567
obs_noise,0.0,5541.0949092441615,1000.0,0.0
obs_noise,0.01,5584.62851041572,1000.0,-0.007856498017915438
obs_noise,0.1,3517.4718667317925,1000.0,0.3652027398296997
obs_noise,0.3,1109.9615404566598,1000.0,0.7996855208877724
friction,0.5,5407.861915375659,1000.0,0.024044524782679867
friction,1.0,5541.0949092441615,1000.0,0.0
friction,1.5,5582.508789276582,1000.0,-0.007473952478837783
friction,2.0,5591.770907535103,1000.0,-0.009145484623697615
reward_perturb,0.0,5541.0949092441615,1000.0,0.0
reward_perturb,0.1,5539.067017394224,1000.0,0.00036597313042842177
reward_perturb,0.5,5543.612101661225,1000.0,-0.0004542770803048666
reward_perturb,1.0,5534.355636750841,1000.0,0.00121623480624336
