shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,3643.976283817682,1000.0,0.3392123978344071
gravity,1.0,5514.595418974741,1000.0,0.0
gravity,1.5,4670.328325672917,1000.0,0.15309683288765857
gravity,2.0,2710.1705793676233,1000.0,0.5085458907751584
obs_noise,0.0,5514.595418974741,1000.0,0.0
obs_noise,0.01,5491.530396754815,1000.0,0.004182541141742322
obs_noise,0.1,2817.6607792646323,1000.0,0.4890539440899756
obs_noise,0.3,1161.8901975205717,1000.0,0.7893063571766816
friction,0.5,5428.282741321255,1000.0,0.015651679061803685
friction,1.0,5514.595418974741,1000.0,0.0
friction,1.5,5526.2691871546285,1000.0,-0.002116885699306307
friction,2.0,5015.78177055927,1000.0,0.09045335342265402
reward_perturb,0.0,5514.595418974741,1000.0,0.0
reward_perturb,0.1,5516.584075930798,1000.0,-0.0003606170181069159
reward_perturb,0.5,5520.557822002134,1000.0,-0.0010812040729004258
reward_perturb,1.0,5520.7394219562,1000.0,-0.0011141348575307917
