shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,2239.52913468776,880.0,0.3536815435082701
gravity,1.0,3465.055209538823,942.6,0.0
gravity,1.5,569.059238403985,202.1,0.8357719562916508
gravity,2.0,380.44460501445144,138.4,0.8902053266086094
obs_noise,0.0,3465.055209538823,942.6,0.0
obs_noise,0.01,3331.9017988222245,889.6,0.03842750047677318
obs_noise,0.1,2740.5623984882895,733.1,0.20908550289649175
obs_noise,0.3,374.11039908344566,171.4,0.8920333511415428
friction,0.5,3529.404300979901,974.8,-0.018570870462304295
friction,1.0,3465.055209538823,942.6,0.0
friction,1.5,3366.087051981758,945.0,0.02856178374434527
friction,2.0,1595.307177543809,507.8,0.5396012239135045
reward_perturb,0.0,3465.055209538823,942.6,0.0
reward_perturb,0.1,3466.517420734549,942.6,-0.00042198784934241326
reward_perturb,0.5,3466.005685899729,942.6,-0.00027430338145539255
reward_perturb,1.0,3472.5384308680755,942.6,-0.0021596254249145056
