shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,1902.8133905471936,780.5,0.4853835996344426
gravity,1.0,3697.5374068831297,1000.0,0.0
gravity,1.5,685.034002389879,217.0,0.8147323672467363
gravity,2.0,380.0745506581542,138.8,0.8972087341291994
obs_noise,0.0,3697.5374068831297,1000.0,0.0
obs_noise,0.01,3585.2125600962,968.8,0.030378285444207308
obs_noise,0.1,2846.489068688817,743.3,0.23016625514323358
obs_noise,0.3,290.49560493802846,152.3,0.9214353844271439
friction,0.5,3536.3881514391455,1000.0,0.04358286007979195
friction,1.0,3697.5374068831297,1000.0,0.0
friction,1.5,3594.1749185431763,1000.0,0.027954413158211615
friction,2.0,2299.7670270178282,726.0,0.3780273804027756
reward_perturb,0.0,3697.5374068831297,1000.0,0.0
reward_perturb,0.1,3697.7857166477334,1000.0,-6.715544355045033e-05
reward_perturb,0.5,3691.665587915155,1000.0,0.0015880350411179563
reward_perturb,1.0,3709.1608821248474,1000.0,-0.00314357204881282
