shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,3826.522025131092,1000.0,0.3111418276164914
gravity,1.0,5554.876429629914,1000.0,0.0
gravity,1.5,4762.489924969818,1000.0,0.1426470083895075
gravity,2.0,2906.9771634059516,1000.0,0.4766801385715749
obs_noise,0.0,5554.876429629914,1000.0,0.0
obs_noise,0.01,5461.076309096108,1000.0,0.01688608589625373
obs_noise,0.1,3635.895797248371,1000.0,0.34545874362670437
obs_noise,0.3,1320.6449409665402,1000.0,0.7622548480246704
friction,0.5,5546.11392006922,1000.0,0.0015774445519534832
friction,1.0,5554.876429629914,1000.0,0.0
friction,1.5,5600.382918191457,1000.0,-0.008192169373707337
friction,2.0,5570.2215539905665,1000.0,-0.0027624600754034565
reward_perturb,0.0,5554.876429629914,1000.0,0.0
reward_perturb,0.1,5553.929613590568,1000.0,0.00017044772306650782
reward_perturb,0.5,5547.988959071595,1000.0,0.001239896268723701
reward_perturb,1.0,5571.3707313414325,1000.0,-0.0029693372877814413
