shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4007.4329630367456,1000.0,0.28260791249300127
gravity,1.0,5586.112577520797,1000.0,0.0
gravity,1.5,4681.185130419521,1000.0,0.1619959201579315
gravity,2.0,2813.0468932860877,1000.0,0.49642137456983343
obs_noise,0.0,5586.112577520797,1000.0,0.0
obs_noise,0.01,5548.246690883605,1000.0,0.00677857563944711
obs_noise,0.1,3493.9181387275626,1000.0,0.3745349578546772
obs_noise,0.3,1308.6229253610575,1000.0,0.7657363851514348
friction,0.5,5471.9682120620255,1000.0,0.020433595613182236
friction,1.0,5586.112577520797,1000.0,0.0
friction,1.5,5677.1425593470385,1000.0,-0.016295765715957426
friction,2.0,5715.249688816049,1000.0,-0.023117527529773675
reward_perturb,0.0,5586.112577520797,1000.0,0.0
reward_perturb,0.1,5584.993490967192,1000.0,0.0002003336914669276
reward_perturb,0.5,5582.593340226569,1000.0,0.0006299975600902256
reward_perturb,1.0,5583.266961048799,1000.0,0.0005094090805560303
