shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,2158.0733648453906,859.8,0.4104874579170768
gravity,1.0,3660.775998455055,974.6,0.0
gravity,1.5,469.39112444157035,163.4,0.8717782446564155
gravity,2.0,324.04927425606814,123.1,0.9114807149104929
obs_noise,0.0,3660.775998455055,974.6,0.0
obs_noise,0.01,3429.246131954056,894.0,0.06324611683389271
obs_noise,0.1,3561.656350010737,907.7,0.02707613043959783
obs_noise,0.3,423.7872535797134,199.5,0.8842356774196064
friction,0.5,3407.088451364378,931.9,0.06929884461593376
friction,1.0,3660.775998455055,974.6,0.0
friction,1.5,3556.5049872600475,1000.0,0.028483308249128723
friction,2.0,2401.924858141062,737.0,0.3438754900177617
reward_perturb,0.0,3660.775998455055,974.6,0.0
reward_perturb,0.1,3662.074251388242,974.6,-0.0003546387251596339
reward_perturb,0.5,3657.079853962054,974.6,0.001009661474660174
reward_perturb,1.0,3654.1981701219956,974.6,0.0017968398874542465
