shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,2326.872208957582,904.1,0.34649880610492195
gravity,1.0,3560.6242661756633,969.4,0.0
gravity,1.5,556.9206790500106,201.0,0.8435890345576454
gravity,2.0,413.6529161617171,147.2,0.8838257324449438
obs_noise,0.0,3560.6242661756633,969.4,0.0
obs_noise,0.01,3485.885608059058,945.5,0.02099032431660621
obs_noise,0.1,2444.0840266096952,703.3,0.3135799107399791
obs_noise,0.3,311.1782748580159,176.9,0.9126056973171615
friction,0.5,3077.6668804061137,871.9,0.1356384020514123
friction,1.0,3560.6242661756633,969.4,0.0
friction,1.5,3283.4182725142105,954.4,0.0778532001522277
friction,2.0,1753.5668930194431,567.0,0.5075113907194467
reward_perturb,0.0,3560.6242661756633,969.4,0.0
reward_perturb,0.1,3559.031550113239,969.4,0.00044731371337163473
reward_perturb,0.5,3564.4914382327697,969.4,-0.001086093832995207
reward_perturb,1.0,3561.4307366061394,969.4,-0.00022649692025559083
