shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,409.72806150192844,210.4,0.7622847698577329
gravity,1.0,1723.6087955185526,531.5,0.0
gravity,1.5,556.4237087557746,189.9,0.6771751744348852
gravity,2.0,383.07524955600553,156.2,0.7777481464749916
obs_noise,0.0,1723.6087955185526,531.5,0.0
obs_noise,0.01,1724.2883679107704,536.1,-0.0003942729893144501
obs_noise,0.1,1013.6865227914546,334.8,0.4118813239831001
obs_noise,0.3,264.30913863621106,124.7,0.8466536378072421
friction,0.5,717.8371238449015,241.5,0.5835266530831678
friction,1.0,1723.6087955185526,531.5,0.0
friction,1.5,409.7679002386143,156.6,0.7622616562969357
friction,2.0,306.05571256987054,131.7,0.8224331917047378
reward_perturb,0.0,1723.6087955185526,531.5,0.0
reward_perturb,0.1,1722.9065498181913,531.5,0.0004074275451524792
reward_perturb,0.5,1729.1467815813169,531.5,-0.003213017987122859
reward_perturb,1.0,1719.37491665865,531.5,0.0024564036055692755
