shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,345.9433970708378,177.2,0.8377940142271502
gravity,1.0,2132.7412513326753,655.1,0.0
gravity,1.5,720.060603230726,219.7,0.6623778891223746
gravity,2.0,358.70611647438284,142.2,0.8318098286652261
obs_noise,0.0,2132.7412513326753,655.1,0.0
obs_noise,0.01,1832.4600905378181,564.9,0.14079587038850683
obs_noise,0.1,987.5221388145895,322.9,0.5369704889435033
obs_noise,0.3,206.40025531783436,96.5,0.9032230209881944
friction,0.5,676.5043382119983,232.5,0.6828005564250823
friction,1.0,2132.7412513326753,655.1,0.0
friction,1.5,401.05785012868927,155.7,0.8119519421879788
friction,2.0,303.4848348221476,131.4,0.8577019905098612
reward_perturb,0.0,2132.7412513326753,655.1,0.0
reward_perturb,0.1,2132.2716752134647,655.1,0.00022017491288134133
reward_perturb,0.5,2131.6022078542487,655.1,0.0005340748568139152
reward_perturb,1.0,2133.094660602301,655.1,-0.0001657065850836859
