shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4307.094718999144,1000.0,0.22410835708739943
gravity,1.0,5551.154930385443,1000.0,0.0
gravity,1.5,4611.129347492616,1000.0,0.16933874025878723
gravity,2.0,2831.1046233595457,1000.0,0.48999718817738547
obs_noise,0.0,5551.154930385443,1000.0,0.0
obs_noise,0.01,5502.764306704582,1000.0,0.008717217279594233
obs_noise,0.1,3526.6558682778195,1000.0,0.3646987136003161
obs_noise,0.3,1248.554903622341,1000.0,0.7750819569477143
friction,0.5,5429.309494511494,1000.0,0.021949564982775196
friction,1.0,5551.154930385443,1000.0,0.0
friction,1.5,5632.309167518855,1000.0,-0.014619342848674138
friction,2.0,5553.107051349507,1000.0,-0.00035166032808397254
reward_perturb,0.0,5551.154930385443,1000.0,0.0
reward_perturb,0.1,5551.683058831383,1000.0,-9.513848065198343e-05
reward_perturb,0.5,5559.804347356272,1000.0,-0.0015581292684671722
reward_perturb,1.0,5542.036679173026,1000.0,0.0016425863314508114
