shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4772.681232884718,1000.0,0.11639993841200136
gravity,1.0,5401.404368744945,1000.0,0.0
gravity,1.5,4351.330930686827,1000.0,0.19440748486344303
gravity,2.0,2556.2017042407933,1000.0,0.5267523907241284
obs_noise,0.0,5401.404368744945,1000.0,0.0
obs_noise,0.01,5362.305428299004,1000.0,0.00723866198061107
obs_noise,0.1,3513.3800315508915,1000.0,0.34954323140830673
obs_noise,0.3,1202.9765690219642,1000.0,0.7772844825351439
friction,0.5,5359.856342536155,1000.0,0.007692078461891464
friction,1.0,5401.404368744945,1000.0,0.0
friction,1.5,5546.812601211272,1000.0,-0.02692044930161625
friction,2.0,4986.865101203931,1000.0,0.0767465716767536
reward_perturb,0.0,5401.404368744945,1000.0,0.0
reward_perturb,0.1,5401.712994507296,1000.0,-5.713805915674643e-05
reward_perturb,0.5,5406.3537093341665,1000.0,-0.0009163062513632422
reward_perturb,1.0,5396.340900950052,1000.0,0.0009374354240523916
