shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,1224.6991163938987,626.1,0.6173983331524773
gravity,1.0,3200.976949433874,861.4,0.0
gravity,1.5,539.1181041054201,192.8,0.8315770114493425
gravity,2.0,400.7970012822267,142.1,0.8747891635542356
obs_noise,0.0,3200.976949433874,861.4,0.0
obs_noise,0.01,3349.3819212614408,905.6,-0.04636239940865987
obs_noise,0.1,2304.478656877852,621.1,0.28007021191282777
obs_noise,0.3,307.3176156573892,156.0,0.9039925558627526
friction,0.5,3217.879327975154,914.8,-0.005280381211201614
friction,1.0,3200.976949433874,861.4,0.0
friction,1.5,1896.6741829389225,541.0,0.4074702152183979
friction,2.0,1632.2471500753634,512.0,0.49007844296909314
reward_perturb,0.0,3200.976949433874,861.4,0.0
reward_perturb,0.1,3201.3260297313655,861.4,-0.00010905429904870786
reward_perturb,0.5,3199.1598212216677,861.4,0.0005676792557120879
reward_perturb,1.0,3201.176466300163,861.4,-6.232999157478256e-05
