shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,424.0582618673134,216.0,0.7488037347865933
gravity,1.0,1688.1551224778354,516.0,0.0
gravity,1.5,716.6723961411856,216.6,0.5754700580541021
gravity,2.0,491.60863650477324,190.4,0.7087894175369375
obs_noise,0.0,1688.1551224778354,516.0,0.0
obs_noise,0.01,1698.5218921615444,520.7,-0.00614088690409734
obs_noise,0.1,1105.5660425696706,350.7,0.3451039967541928
obs_noise,0.3,369.3354281380216,153.4,0.7812194962297544
friction,0.5,774.3702774238774,252.7,0.5412919896322831
friction,1.0,1688.1551224778354,516.0,0.0
friction,1.5,403.8601271276374,155.9,0.7607683549039849
friction,2.0,304.556888049722,130.6,0.8195918822894069
reward_perturb,0.0,1688.1551224778354,516.0,0.0
reward_perturb,0.1,1688.9653008156572,516.0,-0.00047991936702629085
reward_perturb,0.5,1686.7316727976827,516.0,0.0008431983892946191
reward_perturb,1.0,1688.414465976712,516.0,-0.00015362539580841472
