shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4375.805141718305,1000.0,0.19291361799394602
gravity,1.0,5421.7308571630465,1000.0,0.0
gravity,1.5,4314.536122574881,1000.0,0.20421425625091094
gravity,2.0,2717.201495077942,1000.0,0.4988313572430384
obs_noise,0.0,5421.7308571630465,1000.0,0.0
obs_noise,0.01,5381.538286691448,1000.0,0.007413236018253705
obs_noise,0.1,3439.0120825065596,1000.0,0.36569848760326634
obs_noise,0.3,1012.8365104951597,1000.0,0.8131894523762596
friction,0.5,5374.819588220264,1000.0,0.00865245254304797
friction,1.0,5421.7308571630465,1000.0,0.0
friction,1.5,5526.197025320024,1000.0,-0.019268047586493506
friction,2.0,5567.223335149627,1000.0,-0.026835060946332246
reward_perturb,0.0,5421.7308571630465,1000.0,0.0
reward_perturb,0.1,5420.550404301616,1000.0,0.00021772620082582242
reward_perturb,0.5,5418.711326396932,1000.0,0.0005569311435157159
reward_perturb,1.0,5406.08459423189,1000.0,0.0028858427951075657
