shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4375.5157394672015,1000.0,0.184336904103082
gravity,1.0,5364.366441828295,1000.0,0.0
gravity,1.5,4274.525289621231,1000.0,0.20316306949299714
gravity,2.0,2650.153444622986,1000.0,0.5059708404782737
obs_noise,0.0,5364.366441828295,1000.0,0.0
obs_noise,0.01,5347.741859505599,1000.0,0.0030990765643948708
obs_noise,0.1,3746.6222654505023,1000.0,0.30157227212584486
obs_noise,0.3,1090.4181022041078,1000.0,0.7967293781980209
friction,0.5,5289.469480293178,1000.0,0.013961939838992524
friction,1.0,5364.366441828295,1000.0,0.0
friction,1.5,5526.300477640261,1000.0,-0.030186982483019088
friction,2.0,5501.437991872228,1000.0,-0.025552234645106715
reward_perturb,0.0,5364.366441828295,1000.0,0.0
reward_perturb,0.1,5365.422834640942,1000.0,-0.00019692778711191501
reward_perturb,0.5,5358.502492145656,1000.0,0.0010931299616139696
reward_perturb,1.0,5373.157913414638,1000.0,-0.0016388648467024313
