shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,1400.1390787206515,592.2,0.6256418193153837
gravity,1.0,3740.105468404922,998.9,0.0
gravity,1.5,612.1458502779335,196.2,0.8363292544958628
gravity,2.0,301.37462352563097,118.4,0.9194208222009951
obs_noise,0.0,3740.105468404922,998.9,0.0
obs_noise,0.01,3474.281913214031,921.4,0.07107381260674954
obs_noise,0.1,3037.294849936912,786.5,0.18791197852710392
obs_noise,0.3,305.242478594022,162.6,0.9183866655171621
friction,0.5,3293.2652800865735,915.7,0.11947261704064095
friction,1.0,3740.105468404922,998.9,0.0
friction,1.5,3344.0240015188565,929.5,0.10590114910716299
friction,2.0,2422.871671268812,757.4,0.3521916181946289
reward_perturb,0.0,3740.105468404922,998.9,0.0
reward_perturb,0.1,3739.289352407385,998.9,0.0002182066801139316
reward_perturb,0.5,3738.3389037988404,998.9,0.0004723301578002766
reward_perturb,1.0,3734.988510990749,998.9,0.001368131850130681
