shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4270.5892731987315,1000.0,0.23040207283272882
gravity,1.0,5549.117431900936,1000.0,0.0
gravity,1.5,4563.666242360771,1000.0,0.1775870130040811
gravity,2.0,2791.5278208125965,1000.0,0.4969420173441319
obs_noise,0.0,5549.117431900936,1000.0,0.0
obs_noise,0.01,5507.999408308641,1000.0,0.007409831220351226
obs_noise,0.1,3595.5965026138174,1000.0,0.3520417351517302
obs_noise,0.3,1122.7974547613974,1000.0,0.7976619762438932
friction,0.5,5465.656351143404,1000.0,0.015040424316437819
friction,1.0,5549.117431900936,1000.0,0.0
friction,1.5,5515.865191240162,1000.0,0.0059923476244371
friction,2.0,5637.876934931681,1000.0,-0.01599524683339398
reward_perturb,0.0,5549.117431900936,1000.0,0.0
reward_perturb,0.1,5549.461660349103,1000.0,-6.203300838222953e-05
reward_perturb,0.5,5545.013125179493,1000.0,0.0007396323418654369
reward_perturb,1.0,5550.836940254728,1000.0,-0.00030987060102685704
