shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,2544.46431047838,962.3,0.2689236157344099
gravity,1.0,3480.435649736445,934.1,0.0
gravity,1.5,558.3689387615711,188.0,0.8395692393267338
gravity,2.0,337.5332301485606,128.8,0.9030198331136735
obs_noise,0.0,3480.435649736445,934.1,0.0
obs_noise,0.01,3667.5427894407644,981.5,-0.05375968945683219
obs_noise,0.1,3069.545994619136,801.6,0.11805696081420836
obs_noise,0.3,381.4485059513298,178.5,0.8904020805613185
friction,0.5,3073.713379604465,866.4,0.11685958628850933
friction,1.0,3480.435649736445,934.1,0.0
friction,1.5,3361.174230663065,940.7,0.034266233045398
friction,2.0,2718.6787037762288,861.0,0.2188682747281652
reward_perturb,0.0,3480.435649736445,934.1,0.0
reward_perturb,0.1,3480.7987700172257,934.1,-0.00010433184730999021
reward_perturb,0.5,3480.5575193350387,934.1,-3.501561610621269e-05
reward_perturb,1.0,3491.864732928892,934.1,-0.0032838082190406997
