shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,406.0390850686586,202.0,0.760795321517487
gravity,1.0,1697.4546135323264,520.6,0.0
gravity,1.5,852.9108083779596,256.3,0.49753542652719845
gravity,2.0,371.1173980477527,148.8,0.7813682939802001
obs_noise,0.0,1697.4546135323264,520.6,0.0
obs_noise,0.01,1587.2612396952377,489.3,0.06491683074092998
obs_noise,0.1,894.9143074762393,284.2,0.4727904355486931
obs_noise,0.3,262.38506622578285,142.6,0.845424399489674
friction,0.5,667.2627863162891,228.4,0.6069039012903295
friction,1.0,1697.4546135323264,520.6,0.0
friction,1.5,402.08065837153936,156.0,0.7631272994481851
friction,2.0,302.6049514475331,130.0,0.8217301664297075
reward_perturb,0.0,1697.4546135323264,520.6,0.0
reward_perturb,0.1,1698.1290714913034,520.6,-0.000397334899914323
reward_perturb,0.5,1699.7312064118328,520.6,-0.001341180412929473
reward_perturb,1.0,1704.6726086046388,520.6,-0.00425224628380018
