shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,422.4028678502086,208.4,0.742995227981773
gravity,1.0,1643.5604075874955,506.7,0.0
gravity,1.5,618.7372833993728,221.5,0.623538459223663
gravity,2.0,388.8880095096491,162.2,0.7633868474110548
obs_noise,0.0,1643.5604075874955,506.7,0.0
obs_noise,0.01,1749.355021883485,538.0,-0.06436916696678062
obs_noise,0.1,1112.6994939939545,362.7,0.32299446442176505
obs_noise,0.3,249.44532596326266,142.1,0.8482286840132566
friction,0.5,672.3481377220421,229.6,0.5909197285246424
friction,1.0,1643.5604075874955,506.7,0.0
friction,1.5,394.8337076178665,155.3,0.7597692754126243
friction,2.0,306.08231188815375,131.6,0.8137687483373748
reward_perturb,0.0,1643.5604075874955,506.7,0.0
reward_perturb,0.1,1642.8227436465259,506.7,0.000448820705076778
reward_perturb,0.5,1634.8750258877085,506.7,0.005284491923564841
reward_perturb,1.0,1660.2475645139816,506.7,-0.010153053608160564
