shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,439.6947146459562,230.5,0.7024405365705759
gravity,1.0,1477.6700750108862,454.9,0.0
gravity,1.5,773.821041389828,232.7,0.47632353495138136
gravity,2.0,385.6150985189459,158.5,0.7390384328408999
obs_noise,0.0,1477.6700750108862,454.9,0.0
obs_noise,0.01,1520.2513372042242,467.7,-0.0288164881413223
obs_noise,0.1,751.5754392881604,260.3,0.4913780471039021
obs_noise,0.3,363.3819714015841,161.2,0.754084502659427
friction,0.5,711.5059618628327,237.2,0.5184947073807453
friction,1.0,1477.6700750108862,454.9,0.0
friction,1.5,398.0786495430326,156.1,0.7306038362182439
friction,2.0,304.38248435262665,131.7,0.794011877549605
reward_perturb,0.0,1477.6700750108862,454.9,0.0
reward_perturb,0.1,1476.813947727324,454.9,0.0005793764779028674
reward_perturb,0.5,1478.6072864683863,454.9,-0.0006342494670152898
reward_perturb,1.0,1482.2615486514821,454.9,-0.0031072386984368782
