shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,1034.2878614908495,638.5,0.6764900052706802
gravity,1.0,3197.0816306811053,863.3,0.0
gravity,1.5,672.0449360128214,220.5,0.7897942518691181
gravity,2.0,375.82068847584503,138.1,0.8824488293106922
obs_noise,0.0,3197.0816306811053,863.3,0.0
obs_noise,0.01,3679.2724849444494,993.2,-0.15082219034883335
obs_noise,0.1,3128.129876647736,813.5,0.02156709211665628
obs_noise,0.3,412.0460119494548,230.6,0.8711180821924549
friction,0.5,3554.740361337744,989.6,-0.11187037804237841
friction,1.0,3197.0816306811053,863.3,0.0
friction,1.5,3321.8097066339296,952.6,-0.03901310331142604
friction,2.0,2723.5161827382153,867.1,0.14812429041481862
reward_perturb,0.0,3197.0816306811053,863.3,0.0
reward_perturb,0.1,3195.049757389424,863.3,0.0006355400100460846
reward_perturb,0.5,3188.942009793052,863.3,0.0025459534126187526
reward_perturb,1.0,3205.6733621239755,863.3,-0.00268736692876993
