shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,1321.4121346056468,714.0,0.6227446143672227
gravity,1.0,3502.699192456109,957.4,0.0
gravity,1.5,571.4132160133739,203.6,0.8368648905837968
gravity,2.0,415.43611398188085,144.6,0.881395435018622
obs_noise,0.0,3502.699192456109,957.4,0.0
obs_noise,0.01,3371.925794587646,916.1,0.037335035263694416
obs_noise,0.1,2364.427824535885,641.5,0.3249697748444287
obs_noise,0.3,379.21681931668354,177.3,0.8917358304323088
friction,0.5,2900.3594138178128,816.5,0.1719644609892786
friction,1.0,3502.699192456109,957.4,0.0
friction,1.5,3369.1339041466067,924.8,0.03813210354950452
friction,2.0,2120.4717550808878,660.7,0.39461779657019214
reward_perturb,0.0,3502.699192456109,957.4,0.0
reward_perturb,0.1,3503.22108263665,957.4,-0.0001489965743176187
reward_perturb,0.5,3506.3785707941993,957.4,-0.0010504408560160646
reward_perturb,1.0,3483.1794511773683,957.4,0.005572771227623834
