shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,412.7345225920386,207.5,0.7562413727655626
gravity,1.0,1693.2099071721746,523.0,0.0
gravity,1.5,576.234446969839,205.8,0.659679260953412
gravity,2.0,378.2206755194517,154.7,0.7766250516741205
obs_noise,0.0,1693.2099071721746,523.0,0.0
obs_noise,0.01,2005.2934442537728,617.6,-0.18431473602868775
obs_noise,0.1,1094.310249774473,365.2,0.3537066815288851
obs_noise,0.3,271.84091824976855,150.6,0.8394523224212825
friction,0.5,699.3167183858213,237.7,0.586987581738316
friction,1.0,1693.2099071721746,523.0,0.0
friction,1.5,399.505363219152,157.2,0.7640544379483551
friction,2.0,305.13337301119674,131.9,0.819789990763284
reward_perturb,0.0,1693.2099071721746,523.0,0.0
reward_perturb,0.1,1691.7926875935887,523.0,0.0008370017046219597
reward_perturb,0.5,1693.4643195884807,523.0,-0.0001502545049072437
reward_perturb,1.0,1703.9916447450148,523.0,-0.00636763199126729
