shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,418.3497713763383,205.5,0.7882953700134273
gravity,1.0,1976.101190620498,603.2,0.0
gravity,1.5,531.2623762341955,185.7,0.7311562895889059
gravity,2.0,362.5221479999194,143.0,0.8165467691024025
obs_noise,0.0,1976.101190620498,603.2,0.0
obs_noise,0.01,1594.3834306606936,494.5,0.19316711197362552
obs_noise,0.1,1217.7692129291077,391.2,0.38375159191785785
obs_noise,0.3,366.51591920237234,166.0,0.814525733326801
friction,0.5,651.3009237237044,226.3,0.6704111475591009
friction,1.0,1976.101190620498,603.2,0.0
friction,1.5,402.25957741364334,154.4,0.7964377637527087
friction,2.0,302.98653623355733,130.5,0.8466745844435127
reward_perturb,0.0,1976.101190620498,603.2,0.0
reward_perturb,0.1,1976.314121503404,603.2,-0.00010775302596681963
reward_perturb,0.5,1977.186739384848,603.2,-0.0005493386520398583
reward_perturb,1.0,1964.562405693928,603.2,0.005839167033215994
