shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4626.955385544754,1000.0,0.16092408742421124
gravity,1.0,5514.34657603382,1000.0,0.0
gravity,1.5,4593.408732059865,1000.0,0.16700761028994626
gravity,2.0,2671.6415345920336,1000.0,0.5155107685462881
obs_noise,0.0,5514.34657603382,1000.0,0.0
obs_noise,0.01,5554.514780944967,1000.0,-0.007284309093977502
obs_noise,0.1,3608.9153694846123,1000.0,0.3455407055534918
obs_noise,0.3,1188.6358154587608,1000.0,0.7844466612554332
friction,0.5,5458.630337967037,1000.0,0.010103869479102821
friction,1.0,5514.34657603382,1000.0,0.0
friction,1.5,5677.029944539217,1000.0,-0.029501839658109732
friction,2.0,5603.106284942994,1000.0,-0.016096142613693576
reward_perturb,0.0,5514.34657603382,1000.0,0.0
reward_perturb,0.1,5513.475896942781,1000.0,0.00015789342926381648
reward_perturb,0.5,5507.585696337668,1000.0,0.0012260527340693433
reward_perturb,1.0,5497.3837449382545,1000.0,0.003076127127969958
