shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,2083.971946588944,961.5,0.3127272518091667
gravity,1.0,3032.2342215296053,843.4,0.0
gravity,1.5,580.3110324740949,205.9,0.8086193248681963
gravity,2.0,386.0065879844714,141.8,0.8726989540439422
obs_noise,0.0,3032.2342215296053,843.4,0.0
obs_noise,0.01,3108.582558182859,859.4,-0.025178904753188854
obs_noise,0.1,2303.0267696658966,773.5,0.24048519955554795
obs_noise,0.3,409.1208058193972,196.2,0.8650761201379037
friction,0.5,3136.2054150444915,866.2,-0.034288641944829085
friction,1.0,3032.2342215296053,843.4,0.0
friction,1.5,3065.167700954296,875.6,-0.010861126489126356
friction,2.0,1889.468530855603,603.6,0.3768724996769993
reward_perturb,0.0,3032.2342215296053,843.4,0.0
reward_perturb,0.1,3031.3339936043476,843.4,0.000296886011926736
reward_perturb,0.5,3031.395195840306,843.4,0.00027670213710476096
reward_perturb,1.0,3037.814920573878,843.4,-0.0018404577735613573
