shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,4870.338246109245,1000.0,0.11614725333574627
gravity,1.0,5510.350298158121,1000.0,0.0
gravity,1.5,4472.589329281183,1000.0,0.18832940062337197
gravity,2.0,2822.364388306626,1000.0,0.48780672088124344
obs_noise,0.0,5510.350298158121,1000.0,0.0
obs_noise,0.01,5516.7184482134435,1000.0,-0.001155670639932035
obs_noise,0.1,3027.2224472675616,1000.0,0.4506297633601561
obs_noise,0.3,1194.5060372109779,1000.0,0.7832250269805441
friction,0.5,5401.697794805102,1000.0,0.019717894049192785
friction,1.0,5510.350298158121,1000.0,0.0
friction,1.5,5586.042533715854,1000.0,-0.013736374542836839
friction,2.0,5609.32811621392,1000.0,-0.01796216441791057
reward_perturb,0.0,5510.350298158121,1000.0,0.0
reward_perturb,0.1,5509.154800597044,1000.0,0.0002169549114648111
reward_perturb,0.5,5511.810189361743,1000.0,-0.0002649361881965503
reward_perturb,1.0,5504.96142904587,1000.0,0.0009779539994131334
