shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,499.5992554993369,254.2,0.6529929885452215
gravity,1.0,1439.738215677074,446.2,0.0
gravity,1.5,947.6901966226618,285.3,0.34176214376793074
gravity,2.0,426.61950463662845,143.0,0.7036825861873788
obs_noise,0.0,1439.738215677074,446.2,0.0
obs_noise,0.01,1655.815500253581,510.0,-0.15008095376206354
obs_noise,0.1,1235.0638064486648,397.9,0.14216085049333493
obs_noise,0.3,448.41506930559143,175.3,0.6885440252798231
friction,0.5,803.8400347438572,273.5,0.4416762533695539
friction,1.0,1439.738215677074,446.2,0.0
friction,1.5,404.2486210699312,157.6,0.7192207467523373
friction,2.0,306.58593624099876,132.8,0.7870543874555564
reward_perturb,0.0,1439.738215677074,446.2,0.0
reward_perturb,0.1,1439.2737059361812,446.2,0.0003226348622513213
reward_perturb,0.5,1439.2114642084325,446.2,0.0003658661435154442
reward_perturb,1.0,1436.368925472998,446.2,0.0023402103016982537
