shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,404.4930506705727,206.0,0.7637845200787563
gravity,1.0,1712.3901058704294,525.5,0.0
gravity,1.5,964.0493276112213,290.8,0.4370153598141803
gravity,2.0,438.2888551412743,144.4,0.7440484772490048
obs_noise,0.0,1712.3901058704294,525.5,0.0
obs_noise,0.01,1751.913419739803,546.9,-0.02308078850367068
obs_noise,0.1,981.9638251388712,325.8,0.4265536680149605
obs_noise,0.3,292.8266158594244,133.3,0.8289953820361646
friction,0.5,686.4635799034425,233.2,0.5991196296041991
friction,1.0,1712.3901058704294,525.5,0.0
friction,1.5,402.176849361694,155.2,0.7651371331900668
friction,2.0,304.0003399947518,131.3,0.8224701608864853
reward_perturb,0.0,1712.3901058704294,525.5,0.0
reward_perturb,0.1,1713.091710611121,525.5,-0.0004097224915551761
reward_perturb,0.5,1711.6716409978715,525.5,0.0004195684558646077
reward_perturb,1.0,1726.319488238479,525.5,-0.008134467911427867
