shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,416.85582025664473,207.1,0.7618354631487653
gravity,1.0,1750.2850162659881,539.2,0.0
gravity,1.5,582.1253492207704,198.6,0.6674111108700106
gravity,2.0,367.3321776851828,148.0,0.7901300792319872
obs_noise,0.0,1750.2850162659881,539.2,0.0
obs_noise,0.01,1615.4389077743867,497.6,0.07704237152145571
obs_noise,0.1,1014.3945843267944,330.5,0.42044034263009517
obs_noise,0.3,366.1919263064989,143.7,0.7907815453464127
friction,0.5,672.5485510952913,231.8,0.6157491238026543
friction,1.0,1750.2850162659881,539.2,0.0
friction,1.5,410.7711368267361,155.9,0.7653118589205177
friction,2.0,305.4261811726603,131.4,0.8254991739435394
reward_perturb,0.0,1750.2850162659881,539.2,0.0
reward_perturb,0.1,1751.246187902188,539.2,-0.0005491514966233425
reward_perturb,0.5,1748.379230127007,539.2,0.0010888433148144127
reward_perturb,1.0,1754.7643018173374,539.2,-0.002559174939922191
