shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,5032.7874610315075,1000.0,0.09398990840553877
gravity,1.0,5554.891173645151,1000.0,0.0
gravity,1.5,4558.325914350094,1000.0,0.17940320127659776
gravity,2.0,2820.9201734519397,1000.0,0.492173638461969
obs_noise,0.0,5554.891173645151,1000.0,0.0
obs_noise,0.01,5526.657626049977,1000.0,0.00508264639442919
obs_noise,0.1,3323.169570040617,1000.0,0.401757934375529
obs_noise,0.3,1211.3908485730183,1000.0,0.7819235677702582
friction,0.5,5426.447934245504,1000.0,0.02312254828844136
friction,1.0,5554.891173645151,1000.0,0.0
friction,1.5,5648.993148159346,1000.0,-0.01694038129147444
friction,2.0,5570.780321599725,1000.0,-0.0028603887021151353
reward_perturb,0.0,5554.891173645151,1000.0,0.0
reward_perturb,0.1,5556.31505348626,1000.0,-0.0002563290254657627
reward_perturb,0.5,5554.960600061876,1000.0,-1.2498249660484111e-05
reward_perturb,1.0,5551.393782309336,1000.0,0.0006296057342056494
