shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,459.3807813642992,237.9,0.6902864406683401
gravity,1.0,1483.2440089339666,461.3,0.0
gravity,1.5,903.7631786643371,280.2,0.3906847604165362
gravity,2.0,429.270212156647,177.3,0.7105869232769253
obs_noise,0.0,1483.2440089339666,461.3,0.0
obs_noise,0.01,1534.6577223607273,476.5,-0.03466301776179948
obs_noise,0.1,1139.1221554567967,378.5,0.23200623188392064
obs_noise,0.3,458.9801187622414,216.2,0.6905565665543336
friction,0.5,673.5035409960407,230.5,0.5459253252065387
friction,1.0,1483.2440089339666,461.3,0.0
friction,1.5,402.6098044693349,157.9,0.7285613142245573
friction,2.0,303.9349193975461,131.7,0.7950877147880817
reward_perturb,0.0,1483.2440089339666,461.3,0.0
reward_perturb,0.1,1483.5701106488837,461.3,-0.00021985709226051984
reward_perturb,0.5,1481.1901477566867,461.3,0.0013847088981374597
reward_perturb,1.0,1476.908019207505,461.3,0.004271710985042397
