shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,2315.9264480941797,926.3,0.26002974064058393
gravity,1.0,3129.7561203325267,834.9,0.0
gravity,1.5,703.0739532510415,214.3,0.7753582304117862
gravity,2.0,427.40982073154345,150.0,0.8634367010404209
obs_noise,0.0,3129.7561203325267,834.9,0.0
obs_noise,0.01,3646.659832820494,968.9,-0.16515782464003873
obs_noise,0.1,3056.741825501364,787.7,0.02332906847176488
obs_noise,0.3,402.7496051608253,170.6,0.8713159780903201
friction,0.5,3158.2340040005693,871.1,-0.009099074360150733
friction,1.0,3129.7561203325267,834.9,0.0
friction,1.5,3547.9352019340304,1000.0,-0.1336139512228427
friction,2.0,2255.9940334552584,704.9,0.279178968994055
reward_perturb,0.0,3129.7561203325267,834.9,0.0
reward_perturb,0.1,3129.7271790414484,834.9,9.24713938262993e-06
reward_perturb,0.5,3130.811168038264,834.9,-0.00033710221025948705
reward_perturb,1.0,3120.240588233008,834.9,0.003040342995960857
