shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,2539.7341542229346,862.6,0.27418484792767334
gravity,1.0,3499.1473338239884,923.1,0.0
gravity,1.5,592.5352800789394,195.7,0.8306629519851064
gravity,2.0,366.2297170964183,133.3,0.8953374401939829
obs_noise,0.0,3499.1473338239884,923.1,0.0
obs_noise,0.01,3399.451432612467,899.6,0.028491484267560156
obs_noise,0.1,2616.8950317970766,679.9,0.2521335107838275
obs_noise,0.3,427.48662167954546,264.7,0.8778312026054721
friction,0.5,3534.138755529446,971.8,-0.009999985244181657
friction,1.0,3499.1473338239884,923.1,0.0
friction,1.5,3501.8470078870223,1000.0,-0.0007715234042699074
friction,2.0,2498.9731985678163,778.4,0.2858336731317762
reward_perturb,0.0,3499.1473338239884,923.1,0.0
reward_perturb,0.1,3498.1197150264516,923.1,0.00029367691597423286
reward_perturb,0.5,3504.2904343815476,923.1,-0.001469815376976019
reward_perturb,1.0,3496.050428780129,923.1,0.0008850456263797692
