shift_type,shift_level,raw_return,episode_length,robustness_drop
gravity,0.5,418.8485516586755,208.2,0.7592010797244834
gravity,1.0,1739.412083656515,534.8,0.0
gravity,1.5,744.0902786570165,240.9,0.5722173683576908
gravity,2.0,369.1109292986164,151.2,0.7877955817561715
obs_noise,0.0,1739.412083656515,534.8,0.0
obs_noise,0.01,1748.9877135857041,539.4,-0.005505095669485978
obs_noise,0.1,934.6018346791686,308.1,0.46269096123875947
obs_noise,0.3,370.6841650003631,182.0,0.7868911177039041
friction,0.5,667.1976621288292,229.6,0.616423463768128
friction,1.0,1739.412083656515,534.8,0.0
friction,1.5,406.3015866571824,156.5,0.7664144164141522
friction,2.0,304.8277316551274,131.2,0.8247524353088705
reward_perturb,0.0,1739.412083656515,534.8,0.0
reward_perturb,0.1,1738.962300255349,534.8,0.00025858357855061714
reward_perturb,0.5,1745.530398227303,534.8,-0.0035174612320309777
reward_perturb,1.0,1741.4562107039826,534.8,-0.0011751827336800383
